date,page,clicks,impressions,ctr,position
2026-07-08,https://funatsuri-yoso.com/fish_area/aoriika-kanaya.html,0,1,0,9
2026-07-08,https://funatsuri-yoso.com/fish_area/fugu-kashima-port.html,0,2,0,11.5
2026-07-08,https://funatsuri-yoso.com/fish_area/hirame-iioka.html,0,1,0,8
2026-07-08,https://funatsuri-yoso.com/fish_area/hirame-kashima-port.html,0,1,0,6
2026-07-08,https://funatsuri-yoso.com/fish_area/hirame-kashima.html,0,1,0,3
2026-07-08,https://funatsuri-yoso.com/fish_area/hirame-omaezaki.html,0,1,0,11
2026-07-08,https://funatsuri-yoso.com/fish_area/inada-oarai.html,0,1,0,9
2026-07-08,https://funatsuri-yoso.com/fish_area/isaki-arari.html,0,3,0,6
2026-07-08,https://funatsuri-yoso.com/fish_area/isaki-fukuda.html,0,1,0,7
2026-07-08,https://funatsuri-yoso.com/fish_area/isaki-kanazawa-hakkei.html,0,1,0,24
2026-07-08,https://funatsuri-yoso.com/fish_area/isaki-ohara.html,0,4,0,14.5
2026-07-08,https://funatsuri-yoso.com/fish_area/isaki-sajima.html,0,3,0,7.67
2026-07-08,https://funatsuri-yoso.com/fish_area/kasago-hasaki-shinko.html,0,1,0,10
2026-07-08,https://funatsuri-yoso.com/fish_area/kasago-shizuura.html,0,1,0,8
2026-07-08,https://funatsuri-yoso.com/fish_area/madai-kanazawa-hakkei.html,0,1,0,12
2026-07-08,https://funatsuri-yoso.com/fish_area/madai-ohara.html,0,4,0,7
2026-07-08,https://funatsuri-yoso.com/fish_area/madako-kanazawa-hakkei.html,0,1,0,9
2026-07-08,https://funatsuri-yoso.com/fish_area/maruika-hiratsuka.html,0,1,0,4
2026-07-08,https://funatsuri-yoso.com/fish_area/moroko-shimoda.html,1,1,1,4
2026-07-08,https://funatsuri-yoso.com/fish_area/shima-aji-ohara.html,0,6,0,7.17
2026-07-08,https://funatsuri-yoso.com/fish_area/shirogisu-oiso.html,0,1,0,1
2026-07-08,https://funatsuri-yoso.com/fish_area/tachiuo-kurihama.html,1,3,0.333333,10
2026-07-08,https://funatsuri-yoso.com/pages/about.html,1,4,0.25,5.5
2026-07-08,https://funatsuri-yoso.com/ship/amasakeya-maru.html,0,2,0,17.5
2026-07-08,https://funatsuri-yoso.com/ship/chowari-01192.html,0,2,0,9
2026-07-08,https://funatsuri-yoso.com/ship/chowari-01696.html,0,3,0,8.33
2026-07-08,https://funatsuri-yoso.com/ship/daisan-shoei-maru.html,0,1,0,10
2026-07-08,https://funatsuri-yoso.com/ship/goro-maru.html,0,1,0,10
2026-07-08,https://funatsuri-yoso.com/ship/hitachi-maru.html,0,1,0,6
2026-07-08,https://funatsuri-yoso.com/ship/jin-maru.html,0,1,0,9
2026-07-08,https://funatsuri-yoso.com/ship/kako-maru.html,0,1,0,4
2026-07-08,https://funatsuri-yoso.com/ship/ko-maru-oiso.html,0,2,0,10
2026-07-08,https://funatsuri-yoso.com/ship/ko-maru.html,0,1,0,12
2026-07-08,https://funatsuri-yoso.com/ship/koryo-maru.html,0,3,0,9
2026-07-08,https://funatsuri-yoso.com/ship/onuki-maru.html,0,2,0,7.5
2026-07-08,https://funatsuri-yoso.com/ship/shinko-maru.html,0,1,0,7
2026-07-08,https://funatsuri-yoso.com/ship/shinsei-maru.html,0,1,0,10
2026-07-08,https://funatsuri-yoso.com/ship/taiko-maru.html,0,1,0,7
2026-07-08,https://funatsuri-yoso.com/ship/yonemoto-tsuribuneten.html,0,5,0,8.2
2026-07-08,https://funatsuri-yoso.com/x_post/2026-07-04.html,0,1,0,6
2026-07-08,https://funatsuri-yoso.com/x_post/2026-07-05.html,0,1,0,3
2026-07-08,https://funatsuri-yoso.com/x_post/2026-07-06.html,0,1,0,5
2026-07-09,https://funatsuri-yoso.com/,1,26,0.038462,8.42
2026-07-09,https://funatsuri-yoso.com/area/ajiro-port.html,1,2,0.5,7
2026-07-09,https://funatsuri-yoso.com/area/amatsu.html,0,22,0,7.45
2026-07-09,https://funatsuri-yoso.com/area/chigasaki.html,0,1,0,11
2026-07-09,https://funatsuri-yoso.com/area/futtsu.html,0,4,0,4.75
2026-07-09,https://funatsuri-yoso.com/area/hasaki-shinko.html,0,7,0,7.71
2026-07-09,https://funatsuri-yoso.com/area/hitachi-kuji.html,0,9,0,4.78
2026-07-09,https://funatsuri-yoso.com/area/iioka.html,0,79,0,6.85
2026-07-09,https://funatsuri-yoso.com/area/kanaya.html,1,21,0.047619,7.95
2026-07-09,https://funatsuri-yoso.com/area/oarai.html,0,4,0,8.75
2026-07-09,https://funatsuri-yoso.com/area/odawara-hayakawa.html,0,3,0,10.67
2026-07-09,https://funatsuri-yoso.com/area/ohara.html,0,7,0,12.57
2026-07-09,https://funatsuri-yoso.com/area/sajima.html,0,3,0,10
2026-07-09,https://funatsuri-yoso.com/area/yokohama-honmoku.html,0,2,0,13
2026-07-09,https://funatsuri-yoso.com/fish/,0,8,0,12.88
2026-07-09,https://funatsuri-yoso.com/fish/abura-bouzu.html,0,1,0,4
2026-07-09,https://funatsuri-yoso.com/fish/aji.html,0,12,0,9.17
2026-07-09,https://funatsuri-yoso.com/fish/akamutsu.html,0,1,0,15
2026-07-09,https://funatsuri-yoso.com/fish/anago.html,0,1,0,11
2026-07-09,https://funatsuri-yoso.com/fish/aoriika.html,0,3,0,8
2026-07-09,https://funatsuri-yoso.com/fish/ara.html,0,1,0,7
2026-07-09,https://funatsuri-yoso.com/fish/hanadai.html,0,2,0,3.5
2026-07-09,https://funatsuri-yoso.com/fish/hiramasa.html,0,1,0,5
2026-07-09,https://funatsuri-yoso.com/fish/hirame.html,0,7,0,9.43
2026-07-09,https://funatsuri-yoso.com/fish/inada.html,0,6,0,9
2026-07-09,https://funatsuri-yoso.com/fish/ishimochi.html,0,6,0,12.17
2026-07-09,https://funatsuri-yoso.com/fish/kanpachi.html,0,7,0,7.43
2026-07-09,https://funatsuri-yoso.com/fish/karei.html,0,3,0,12
2026-07-09,https://funatsuri-yoso.com/fish/kihada-maguro.html,0,2,0,14
2026-07-09,https://funatsuri-yoso.com/fish/kintoki.html,0,1,0,11
2026-07-09,https://funatsuri-yoso.com/fish/madai.html,0,1,0,7
2026-07-09,https://funatsuri-yoso.com/fish/madako.html,0,11,0,10.91
2026-07-09,https://funatsuri-yoso.com/fish/maruika.html,1,10,0.1,9.1
2026-07-09,https://funatsuri-yoso.com/fish/menuke.html,0,1,0,5
2026-07-09,https://funatsuri-yoso.com/fish/moroko.html,0,2,0,6.5
2026-07-09,https://funatsuri-yoso.com/fish/mugiika.html,0,2,0,10
2026-07-09,https://funatsuri-yoso.com/fish/onikasago.html,0,1,0,11
2026-07-09,https://funatsuri-yoso.com/fish/seabass.html,0,1,0,10
2026-07-09,https://funatsuri-yoso.com/fish/shima-aji.html,0,8,0,8.25
2026-07-09,https://funatsuri-yoso.com/fish/shirogisu.html,0,3,0,10.67
2026-07-09,https://funatsuri-yoso.com/fish/shousaifugu.html,0,1,0,11
2026-07-09,https://funatsuri-yoso.com/fish/tachiuo.html,1,8,0.125,7.5
2026-07-09,https://funatsuri-yoso.com/fish/torafugu.html,0,2,0,11
2026-07-09,https://funatsuri-yoso.com/fish_area/aji-enoura.html,0,1,0,4
2026-07-09,https://funatsuri-yoso.com/fish_area/aji-fukuda.html,0,1,0,8
2026-07-09,https://funatsuri-yoso.com/fish_area/aji-kanaya.html,0,1,0,3
2026-07-09,https://funatsuri-yoso.com/fish_area/aji-kanazawa-gyoko.html,0,1,0,6
2026-07-09,https://funatsuri-yoso.com/fish_area/aji-odawara-hayakawa.html,0,1,0,1
2026-07-09,https://funatsuri-yoso.com/fish_area/aji-ohara.html,0,1,0,1
2026-07-09,https://funatsuri-yoso.com/fish_area/aji-omaezaki.html,0,2,0,9
2026-07-09,https://funatsuri-yoso.com/fish_area/aji-urayasu.html,0,1,0,10
2026-07-09,https://funatsuri-yoso.com/fish_area/anago-kanazawa-gyoko.html,0,1,0,9
2026-07-09,https://funatsuri-yoso.com/fish_area/hanadai-hiratsuka.html,0,1,0,3
2026-07-09,https://funatsuri-yoso.com/fish_area/hirame-togawa.html,0,1,0,8
2026-07-09,https://funatsuri-yoso.com/fish_area/isaki-kanazawa-hakkei.html,0,1,0,10
2026-07-09,https://funatsuri-yoso.com/fish_area/isaki-ohara.html,0,3,0,13.67
2026-07-09,https://funatsuri-yoso.com/fish_area/kasago-rokugo-suimon.html,0,1,0,3
2026-07-09,https://funatsuri-yoso.com/fish_area/kasago-toda-shizuoka.html,0,1,0,7
2026-07-09,https://funatsuri-yoso.com/fish_area/katsuo-hayama-abuzuri.html,0,1,0,11
2026-07-09,https://funatsuri-yoso.com/fish_area/katsuo-nagai.html,0,1,0,8
2026-07-09,https://funatsuri-yoso.com/fish_area/madai-iioka.html,0,1,0,9
2026-07-09,https://funatsuri-yoso.com/fish_area/madai-ohara.html,0,7,0,7
2026-07-09,https://funatsuri-yoso.com/fish_area/mahata-imai-suimon.html,0,1,0,9
2026-07-09,https://funatsuri-yoso.com/fish_area/maruika-kubiri.html,0,1,0,8
2026-07-09,https://funatsuri-yoso.com/fish_area/medai-omaezaki.html,0,1,0,4
2026-07-09,https://funatsuri-yoso.com/fish_area/moroko-shimoda.html,0,1,0,10
2026-07-09,https://funatsuri-yoso.com/fish_area/onikasago-shin-imaibashi.html,0,1,0,12
2026-07-09,https://funatsuri-yoso.com/fish_area/saba-kashima.html,0,9,0,6.67
2026-07-09,https://funatsuri-yoso.com/fish_area/shima-aji-ohara.html,0,4,0,7.25
2026-07-09,https://funatsuri-yoso.com/fish_area/shima-aji-shimoda.html,0,1,0,9
2026-07-09,https://funatsuri-yoso.com/fish_area/shirogisu-kanazawa-hakkei.html,0,1,0,11
2026-07-09,https://funatsuri-yoso.com/fish_area/tachiuo-fukuda.html,1,1,1,5
2026-07-09,https://funatsuri-yoso.com/fish_area/tachiuo-yaizu.html,0,1,0,6
2026-07-09,https://funatsuri-yoso.com/fish_area/yariika-odawara-hayakawa.html,0,1,0,12
2026-07-09,https://funatsuri-yoso.com/ship/amasakeya-maru.html,0,1,0,13
2026-07-09,https://funatsuri-yoso.com/ship/chowari-01192.html,0,1,0,10
2026-07-09,https://funatsuri-yoso.com/ship/daisan-shoei-maru.html,0,1,0,8
2026-07-09,https://funatsuri-yoso.com/ship/dengoro-maru.html,0,1,0,11
2026-07-09,https://funatsuri-yoso.com/ship/goro-maru.html,0,1,0,25
2026-07-09,https://funatsuri-yoso.com/ship/hitachi-maru.html,0,1,0,11
2026-07-09,https://funatsuri-yoso.com/ship/ka-maru.html,0,1,0,9
2026-07-09,https://funatsuri-yoso.com/ship/ko-maru.html,0,4,0,6.25
2026-07-09,https://funatsuri-yoso.com/ship/koei-maru-yaizu.html,0,1,0,8
2026-07-09,https://funatsuri-yoso.com/ship/koryo-maru.html,0,1,0,9
2026-07-09,https://funatsuri-yoso.com/ship/kotatsu-maru.html,0,1,0,10
2026-07-09,https://funatsuri-yoso.com/ship/kotobuki-maru.html,0,3,0,8
2026-07-09,https://funatsuri-yoso.com/ship/marubachi.html,0,1,0,6
2026-07-09,https://funatsuri-yoso.com/ship/nikaiya-maru.html,0,1,0,10
2026-07-09,https://funatsuri-yoso.com/ship/sanjiro-maru.html,0,1,0,10
2026-07-09,https://funatsuri-yoso.com/ship/shinko-maru.html,0,1,0,12
2026-07-09,https://funatsuri-yoso.com/ship/taiko-maru.html,0,2,0,9.5
2026-07-09,https://funatsuri-yoso.com/ship/tetsuo-maru.html,0,1,0,10
2026-07-09,https://funatsuri-yoso.com/ship/tsune-maru.html,0,2,0,10
2026-07-09,https://funatsuri-yoso.com/ship/yamadai-maru.html,0,2,0,5.5
2026-07-09,https://funatsuri-yoso.com/ship/yonemoto-tsuribuneten.html,0,1,0,10
2026-07-09,https://funatsuri-yoso.com/x_post/2026-06-09.html,0,1,0,10
2026-07-09,https://funatsuri-yoso.com/x_post/2026-07-04.html,0,2,0,5
2026-07-09,https://funatsuri-yoso.com/x_post/2026-07-06.html,0,3,0,7.67
2026-07-10,https://funatsuri-yoso.com/,0,17,0,8.65
2026-07-10,https://funatsuri-yoso.com/area/ajiro-port.html,0,1,0,1
2026-07-10,https://funatsuri-yoso.com/area/amatsu.html,0,16,0,7.56
2026-07-10,https://funatsuri-yoso.com/area/futtsu.html,0,5,0,8.4
2026-07-10,https://funatsuri-yoso.com/area/hasaki-shinko.html,0,5,0,9.6
2026-07-10,https://funatsuri-yoso.com/area/hitachi-kuji.html,0,32,0,5.28
2026-07-10,https://funatsuri-yoso.com/area/iioka.html,2,100,0.02,6.71
2026-07-10,https://funatsuri-yoso.com/area/ito-shi.html,0,1,0,10
2026-07-10,https://funatsuri-yoso.com/area/kanaya.html,0,46,0,6.87
2026-07-10,https://funatsuri-yoso.com/area/kashima-port.html,0,1,0,37
2026-07-10,https://funatsuri-yoso.com/area/kiba.html,0,1,0,15
2026-07-10,https://funatsuri-yoso.com/area/manazuru-port.html,1,1,1,2
2026-07-10,https://funatsuri-yoso.com/area/matsuzaki.html,0,1,0,11
2026-07-10,https://funatsuri-yoso.com/area/oarai.html,0,9,0,8.33
2026-07-10,https://funatsuri-yoso.com/area/odawara-hayakawa.html,0,2,0,5
2026-07-10,https://funatsuri-yoso.com/area/ohara.html,1,12,0.083333,13.58
2026-07-10,https://funatsuri-yoso.com/area/sajima.html,0,3,0,11.67
2026-07-10,https://funatsuri-yoso.com/area/teishi.html,0,1,0,11
2026-07-10,https://funatsuri-yoso.com/area/yokohama-honmoku.html,0,2,0,5.5
2026-07-10,https://funatsuri-yoso.com/fish/,0,3,0,6.33
2026-07-10,https://funatsuri-yoso.com/fish/aji.html,0,6,0,9.33
2026-07-10,https://funatsuri-yoso.com/fish/anago.html,0,1,0,9
2026-07-10,https://funatsuri-yoso.com/fish/aoriika.html,0,3,0,13
2026-07-10,https://funatsuri-yoso.com/fish/ara.html,0,1,0,4
2026-07-10,https://funatsuri-yoso.com/fish/hanadai.html,1,4,0.25,7.75
2026-07-10,https://funatsuri-yoso.com/fish/hirame.html,0,6,0,7
2026-07-10,https://funatsuri-yoso.com/fish/inada.html,0,9,0,7.11
2026-07-10,https://funatsuri-yoso.com/fish/isaki.html,0,5,0,7
2026-07-10,https://funatsuri-yoso.com/fish/ishimochi.html,0,5,0,8.8
2026-07-10,https://funatsuri-yoso.com/fish/kanpachi.html,0,8,0,7.62
2026-07-10,https://funatsuri-yoso.com/fish/karei.html,0,1,0,7
2026-07-10,https://funatsuri-yoso.com/fish/katsuo.html,0,3,0,9.67
2026-07-10,https://funatsuri-yoso.com/fish/kurodai.html,0,2,0,11
2026-07-10,https://funatsuri-yoso.com/fish/madai.html,0,3,0,13.33
2026-07-10,https://funatsuri-yoso.com/fish/madako.html,0,6,0,7.33
2026-07-10,https://funatsuri-yoso.com/fish/maruika.html,0,6,0,3.67
2026-07-10,https://funatsuri-yoso.com/fish/moroko.html,1,2,0.5,9
2026-07-10,https://funatsuri-yoso.com/fish/seabass.html,0,2,0,5
2026-07-10,https://funatsuri-yoso.com/fish/shima-aji.html,1,7,0.142857,7.43
2026-07-10,https://funatsuri-yoso.com/fish/shirogisu.html,0,1,0,11
2026-07-10,https://funatsuri-yoso.com/fish/shousaifugu.html,0,2,0,7.5
2026-07-10,https://funatsuri-yoso.com/fish/tachiuo.html,0,8,0,8.12
2026-07-10,https://funatsuri-yoso.com/fish/torafugu.html,0,2,0,4
2026-07-10,https://funatsuri-yoso.com/fish_area/abura-bouzu-hasaki.html,0,1,0,6
2026-07-10,https://funatsuri-yoso.com/fish_area/aji-%E8%91%89%E5%B1%B1%E7%94%BA%E8%91%89%E5%B1%B1%E9%90%99%E6%91%BA%E6%B8%AF.html,0,1,0,7
2026-07-10,https://funatsuri-yoso.com/fish_area/aji-chigasaki.html,0,3,0,2
2026-07-10,https://funatsuri-yoso.com/fish_area/ara-togawa.html,1,2,0.5,8.5
2026-07-10,https://funatsuri-yoso.com/fish_area/fugu-kashima-port.html,0,1,0,4
2026-07-10,https://funatsuri-yoso.com/fish_area/fugu-kashima.html,0,1,0,1
2026-07-10,https://funatsuri-yoso.com/fish_area/hirame-hasaki.html,0,2,0,8
2026-07-10,https://funatsuri-yoso.com/fish_area/houbou-kashima.html,0,1,0,15
2026-07-10,https://funatsuri-yoso.com/fish_area/inada-kashima.html,0,1,0,5
2026-07-10,https://funatsuri-yoso.com/fish_area/inada-oarai.html,0,2,0,9.5
2026-07-10,https://funatsuri-yoso.com/fish_area/isaki-ito-shi.html,0,2,0,6
2026-07-10,https://funatsuri-yoso.com/fish_area/isaki-kurihama.html,0,1,0,10
2026-07-10,https://funatsuri-yoso.com/fish_area/isaki-matsuwa-ena.html,0,2,0,5.5
2026-07-10,https://funatsuri-yoso.com/fish_area/isaki-sajima.html,0,1,0,5
2026-07-10,https://funatsuri-yoso.com/fish_area/kasago-ohara.html,0,1,0,6
2026-07-10,https://funatsuri-yoso.com/fish_area/katsuo-chigasaki.html,0,1,0,13
2026-07-10,https://funatsuri-yoso.com/fish_area/katsuo-hayama-abuzuri.html,0,1,0,7
2026-07-10,https://funatsuri-yoso.com/fish_area/madai-odawara-hayakawa.html,0,1,0,5
2026-07-10,https://funatsuri-yoso.com/fish_area/mugiika-nagai.html,0,1,0,9
2026-07-10,https://funatsuri-yoso.com/fish_area/saba-kashima.html,0,3,0,5
2026-07-10,https://funatsuri-yoso.com/fish_area/sawara-kanazawa-hakkei.html,0,1,0,5
2026-07-10,https://funatsuri-yoso.com/fish_area/shima-aji-ohara.html,0,15,0,12.2
2026-07-10,https://funatsuri-yoso.com/fish_area/surumeika-odawara-hayakawa.html,0,3,0,6
2026-07-10,https://funatsuri-yoso.com/pages/about.html,1,1,1,20
2026-07-10,https://funatsuri-yoso.com/ship/baika-maru.html,0,3,0,6.33
2026-07-10,https://funatsuri-yoso.com/ship/chowari-01192.html,0,1,0,10
2026-07-10,https://funatsuri-yoso.com/ship/chowari-01696.html,0,2,0,8.5
2026-07-10,https://funatsuri-yoso.com/ship/daigo-teiei-maru.html,0,1,0,11
2026-07-10,https://funatsuri-yoso.com/ship/daini-tsuretaka-maru.html,0,2,0,9
2026-07-10,https://funatsuri-yoso.com/ship/daisan-shoei-maru.html,0,1,0,6
2026-07-10,https://funatsuri-yoso.com/ship/harumori-maru.html,0,1,0,13
2026-07-10,https://funatsuri-yoso.com/ship/ikatsu-maru.html,0,1,0,6
2026-07-10,https://funatsuri-yoso.com/ship/ishida-maru.html,0,2,0,38.5
2026-07-10,https://funatsuri-yoso.com/ship/ka-maru.html,0,2,0,9
2026-07-10,https://funatsuri-yoso.com/ship/kamoshita-maru-kawana.html,0,1,0,10
2026-07-10,https://funatsuri-yoso.com/ship/ko-maru.html,0,2,0,9.5
2026-07-10,https://funatsuri-yoso.com/ship/koei-maru-yaizu.html,0,1,0,11
2026-07-10,https://funatsuri-yoso.com/ship/koryo-maru.html,0,1,0,9
2026-07-10,https://funatsuri-yoso.com/ship/kotatsu-maru.html,0,1,0,8
2026-07-10,https://funatsuri-yoso.com/ship/kotobuki-maru.html,0,1,0,8
2026-07-10,https://funatsuri-yoso.com/ship/kyoei-maru.html,0,1,0,9
2026-07-10,https://funatsuri-yoso.com/ship/kyuju-maru.html,0,1,0,11
2026-07-10,https://funatsuri-yoso.com/ship/minamiizu-chubee-maru.html,0,1,0,10
2026-07-10,https://funatsuri-yoso.com/ship/narigin-maru.html,0,1,0,15
2026-07-10,https://funatsuri-yoso.com/ship/nogeya-tsuribuneten.html,0,1,0,10
2026-07-10,https://funatsuri-yoso.com/ship/onuki-maru.html,0,1,0,17
2026-07-10,https://funatsuri-yoso.com/ship/seisho-maru.html,0,1,0,12
2026-07-10,https://funatsuri-yoso.com/ship/shojiro-maru.html,0,2,0,8.5
2026-07-10,https://funatsuri-yoso.com/ship/shokai-maru.html,0,1,0,9
2026-07-10,https://funatsuri-yoso.com/ship/taiko-maru.html,0,4,0,7
2026-07-10,https://funatsuri-yoso.com/ship/taro-maru.html,0,1,0,8
2026-07-10,https://funatsuri-yoso.com/ship/tsuyoshi-maru.html,1,1,1,5
2026-07-10,https://funatsuri-yoso.com/ship/yamadai-maru.html,0,15,0,6.8
2026-07-10,https://funatsuri-yoso.com/ship/yonemoto-tsuribuneten.html,0,1,0,5
2026-07-10,https://funatsuri-yoso.com/ship/yuko-maru-iioka.html,0,1,0,10
2026-07-10,https://funatsuri-yoso.com/x_post/2026-07-04.html,0,1,0,7
2026-07-10,https://funatsuri-yoso.com/x_post/2026-07-06.html,0,1,0,15
2026-07-11,https://funatsuri-yoso.com/,0,13,0,11.69
2026-07-11,https://funatsuri-yoso.com/area/amatsu.html,0,12,0,9.92
2026-07-11,https://funatsuri-yoso.com/area/chigasaki.html,0,1,0,10
2026-07-11,https://funatsuri-yoso.com/area/fukuda.html,0,1,0,5
2026-07-11,https://funatsuri-yoso.com/area/futtsu.html,0,3,0,5
2026-07-11,https://funatsuri-yoso.com/area/hasaki-shinko.html,0,13,0,9.69
2026-07-11,https://funatsuri-yoso.com/area/heiwajima.html,0,1,0,3
2026-07-11,https://funatsuri-yoso.com/area/hitachi-kuji.html,1,39,0.025641,9.23
2026-07-11,https://funatsuri-yoso.com/area/hota.html,0,1,0,8
2026-07-11,https://funatsuri-yoso.com/area/iioka.html,2,111,0.018018,6.31
2026-07-11,https://funatsuri-yoso.com/area/kamoi-omuro.html,0,1,0,8
2026-07-11,https://funatsuri-yoso.com/area/kanaya.html,1,46,0.021739,7.13
2026-07-11,https://funatsuri-yoso.com/area/katakai.html,0,1,0,9
2026-07-11,https://funatsuri-yoso.com/area/nakanose.html,0,1,0,9
2026-07-11,https://funatsuri-yoso.com/area/oarai.html,0,11,0,7.18
2026-07-11,https://funatsuri-yoso.com/area/ohara.html,1,9,0.111111,8.22
2026-07-11,https://funatsuri-yoso.com/area/sajima.html,0,2,0,9
2026-07-11,https://funatsuri-yoso.com/area/shiba.html,0,1,0,28
2026-07-11,https://funatsuri-yoso.com/area/yokohama-honmoku.html,0,1,0,28
2026-07-11,https://funatsuri-yoso.com/fish/aji.html,0,14,0,8.07
2026-07-11,https://funatsuri-yoso.com/fish/anago.html,0,1,0,28
2026-07-11,https://funatsuri-yoso.com/fish/aoriika.html,0,3,0,5.33
2026-07-11,https://funatsuri-yoso.com/fish/ara.html,0,1,0,6
2026-07-11,https://funatsuri-yoso.com/fish/bishi-aji.html,0,1,0,6
2026-07-11,https://funatsuri-yoso.com/fish/hanadai.html,0,3,0,25.33
2026-07-11,https://funatsuri-yoso.com/fish/hirame.html,0,8,0,8.25
2026-07-11,https://funatsuri-yoso.com/fish/inada.html,0,2,0,7
2026-07-11,https://funatsuri-yoso.com/fish/isaki.html,0,2,0,11
2026-07-11,https://funatsuri-yoso.com/fish/ishimochi.html,0,2,0,8
2026-07-11,https://funatsuri-yoso.com/fish/kanpachi.html,0,5,0,7.6
2026-07-11,https://funatsuri-yoso.com/fish/karei.html,0,1,0,6
2026-07-11,https://funatsuri-yoso.com/fish/katsuo.html,1,2,0.5,6
2026-07-11,https://funatsuri-yoso.com/fish/kurodai.html,0,3,0,4.33
2026-07-11,https://funatsuri-yoso.com/fish/madako.html,0,10,0,11
2026-07-11,https://funatsuri-yoso.com/fish/maruika.html,0,7,0,11.86
2026-07-11,https://funatsuri-yoso.com/fish/mugiika.html,0,2,0,4
2026-07-11,https://funatsuri-yoso.com/fish/shima-aji.html,0,7,0,9.71
2026-07-11,https://funatsuri-yoso.com/fish/shirogisu.html,0,1,0,10
2026-07-11,https://funatsuri-yoso.com/fish/shousaifugu.html,0,1,0,10
2026-07-11,https://funatsuri-yoso.com/fish/tachiuo.html,0,9,0,10.67
2026-07-11,https://funatsuri-yoso.com/fish_area/aji-hiratsuka.html,0,2,0,9
2026-07-11,https://funatsuri-yoso.com/fish_area/aji-ito-shi.html,0,1,0,9
2026-07-11,https://funatsuri-yoso.com/fish_area/aji-manazuru-port.html,0,3,0,9.67
2026-07-11,https://funatsuri-yoso.com/fish_area/aji-omaezaki.html,0,1,0,11
2026-07-11,https://funatsuri-yoso.com/fish_area/aji-sajima.html,0,1,0,7
2026-07-11,https://funatsuri-yoso.com/fish_area/aji-samezu-katsushima.html,0,1,0,20
2026-07-11,https://funatsuri-yoso.com/fish_area/buri-oiso.html,0,1,0,7
2026-07-11,https://funatsuri-yoso.com/fish_area/inada-hiragata.html,0,3,0,7
2026-07-11,https://funatsuri-yoso.com/fish_area/isaki-matsuwa-ena.html,0,1,0,12
2026-07-11,https://funatsuri-yoso.com/fish_area/isaki-ohara.html,0,1,0,41
2026-07-11,https://funatsuri-yoso.com/fish_area/isaki-sajima.html,0,2,0,12.5
2026-07-11,https://funatsuri-yoso.com/fish_area/kasago-hitachi-kuji.html,1,1,1,2
2026-07-11,https://funatsuri-yoso.com/fish_area/kasago-iioka.html,0,1,0,3
2026-07-11,https://funatsuri-yoso.com/fish_area/katsuo-chigasaki.html,0,1,0,4
2026-07-11,https://funatsuri-yoso.com/fish_area/katsuo-hiratsuka.html,0,2,0,9.5
2026-07-11,https://funatsuri-yoso.com/fish_area/kawahagi-hayama-abuzuri.html,0,1,0,7
2026-07-11,https://funatsuri-yoso.com/fish_area/kuromutsu-hiratsuka.html,0,1,0,20
2026-07-11,https://funatsuri-yoso.com/fish_area/kuromutsu-kurihama.html,0,1,0,4
2026-07-11,https://funatsuri-yoso.com/fish_area/madai-%E5%A4%A7%E6%B4%97%E7%94%BA%E5%A4%A7%E6%B4%97%E6%B8%AF.html,0,1,0,11
2026-07-11,https://funatsuri-yoso.com/fish_area/madai-ohara.html,0,5,0,7
2026-07-11,https://funatsuri-yoso.com/fish_area/madai-shimoda.html,0,1,0,3
2026-07-11,https://funatsuri-yoso.com/fish_area/magochi-hachimanbashi.html,1,1,1,5
2026-07-11,https://funatsuri-yoso.com/fish_area/menuke-hasaki-shinko.html,0,1,0,7
2026-07-11,https://funatsuri-yoso.com/fish_area/onikasago-shimoda.html,0,1,0,47
2026-07-11,https://funatsuri-yoso.com/fish_area/saba-kashima.html,0,3,0,7
2026-07-11,https://funatsuri-yoso.com/fish_area/shima-aji-ohara.html,0,8,0,15
2026-07-11,https://funatsuri-yoso.com/fish_area/shousaifugu-urayasu.html,0,1,0,6
2026-07-11,https://funatsuri-yoso.com/pages/about.html,0,1,0,6
2026-07-11,https://funatsuri-yoso.com/ship/bo-maru.html,0,2,0,12
2026-07-11,https://funatsuri-yoso.com/ship/chigasaki-maru.html,0,1,0,6
2026-07-11,https://funatsuri-yoso.com/ship/daigo-teiei-maru.html,0,2,0,11
2026-07-11,https://funatsuri-yoso.com/ship/daini-tsuretaka-maru.html,0,1,0,9
2026-07-11,https://funatsuri-yoso.com/ship/daisan-shoei-maru.html,0,5,0,7.8
2026-07-11,https://funatsuri-yoso.com/ship/fuji-maru.html,0,1,0,6
2026-07-11,https://funatsuri-yoso.com/ship/fujin-maru.html,1,12,0.083333,6.58
2026-07-11,https://funatsuri-yoso.com/ship/heisaku-maru.html,0,1,0,6
2026-07-11,https://funatsuri-yoso.com/ship/irifune.html,0,1,0,6
2026-07-11,https://funatsuri-yoso.com/ship/ishida-maru.html,0,2,0,3
2026-07-11,https://funatsuri-yoso.com/ship/ka-maru.html,0,7,0,7.57
2026-07-11,https://funatsuri-yoso.com/ship/kamoshita-maru-kawana.html,0,1,0,7
2026-07-11,https://funatsuri-yoso.com/ship/ko-maru-oiso.html,0,4,0,8
2026-07-11,https://funatsuri-yoso.com/ship/ko-maru.html,0,4,0,23.25
2026-07-11,https://funatsuri-yoso.com/ship/koryo-maru.html,0,1,0,6
2026-07-11,https://funatsuri-yoso.com/ship/kotatsu-maru.html,0,1,0,10
