# 日次 vs 週次平均 相関係数比較

因子                        日次r    n_日         週次r    n_週  堅牢性
--------------------------------------------------------------------------------

=== アオリイカ × 佐衛美丸  (日次n=42, 週次n=29) ===
  満潮1水位(cm)           -0.033        69   -0.203        33  －   非有意
  干潮1水位(cm)           -0.048        69   +0.077        33  －   非有意

=== イナダ × 海上つり堀まるや  (日次n=81, 週次n=28) ===
  風速(m/s)                  -         0        -         0  -
  風向(度)                    -         0        -         0  -
  気温(℃)                    -         0        -         0  -
  気圧(hPa)                  -         0        -         0  -
  波高(m)                    -         0        -         0  -
  波周期(s)                   -         0        -         0  -
  うねり高(m)                  -         0        -         0  -
  水温(℃)                    -         0        -         0  -
  海流速(km/h)                -         0        -         0  -
  潮差(cm)                   -         0        -         0  -
  月齢(日)                    -         0        -         0  -
  満潮1水位(cm)                -         0        -         0  -
  干潮1水位(cm)                -         0        -         0  -

=== オニカサゴ × 吉久  (日次n=30, 週次n=22) ===
  風速(m/s)             +0.113        30   +0.118        22  －   非有意
  風向(度)               -0.003        30   -0.215        22  －   非有意
  気温(℃)               +0.272        30   +0.300        22  －   非有意
  気圧(hPa)             -0.071        30   -0.185        22  －   非有意
  波高(m)               +0.104        30   +0.169        22  －   非有意
  波周期(s)              +0.178        30   +0.235        22  －   非有意
  うねり高(m)             +0.245        30   +0.452*       22  ◇   週次のみ有意
  水温(℃)               -0.010        30   +0.045        22  －   非有意
  海流速(km/h)           +0.133        30   +0.159        22  －   非有意
  潮差(cm)              -0.322        30   -0.008        22  －   非有意
  月齢(日)               +0.003        30   -0.124        22  －   非有意
  満潮1水位(cm)           -0.086        30   -0.058        22  －   非有意
  干潮1水位(cm)           +0.083        30   +0.120        22  －   非有意

=== カサゴ × 北山丸  (日次n=66, 週次n=39) ===
  風速(m/s)             -0.181        66   -0.343*       39  ◇   週次のみ有意
  風向(度)               -0.012        66   +0.066        39  －   非有意
  気温(℃)               +0.087        66   +0.106        39  －   非有意
  気圧(hPa)             +0.104        66   +0.020        39  －   非有意
  波高(m)               -0.045        66   +0.157        39  －   非有意
  波周期(s)              +0.012        66   +0.094        39  －   非有意
  うねり高(m)             +0.015        66   +0.231        39  －   非有意
  水温(℃)               -0.019        66   -0.048        39  －   非有意
  海流速(km/h)           +0.001        61   +0.001        38  －   非有意
  潮差(cm)              -0.135        66   -0.297        39  －   非有意
  月齢(日)               -0.135        66   -0.166        39  －   非有意
  満潮1水位(cm)           -0.089        66   -0.177        39  －   非有意
  干潮1水位(cm)           +0.154        66   +0.298        39  －   非有意

=== カサゴ × 山下丸  (日次n=223, 週次n=64) ===
  風速(m/s)             -0.228***    223   -0.390***     64  ★   r差大
  風向(度)               +0.094       223   +0.063        64  －   非有意
  気温(℃)               +0.339***    223   +0.478***     64  ★   r差大
  気圧(hPa)             -0.052       223   -0.198        64  －   非有意
  波高(m)               -0.258***    223   -0.401***     64  ★   r差大
  波周期(s)              -0.019       223   -0.043        64  －   非有意
  うねり高(m)             -0.242***    223   -0.334**      64  ★★  やや堅牢
  水温(℃)               +0.286***    223   +0.398***     64  ★   r差大
  海流速(km/h)           +0.093       220   +0.244*       64  ◇   週次のみ有意
  潮差(cm)              -0.338***    223   -0.317**      64  ★★★ 堅牢
  月齢(日)               +0.003       223   +0.084        64  －   非有意
  満潮1水位(cm)           -0.411***    223   -0.494***     64  ★★  やや堅牢
  干潮1水位(cm)           +0.137*      223   +0.031        64  △   週次で消滅（疑似反復の疑い）

=== カサゴ × 岩崎レンタルボート(岩崎つり具店)  (日次n=33, 週次n=28) ===
  風速(m/s)             -0.035        15   -0.029        15  －   非有意
  風向(度)               -0.037        15   -0.027        15  －   非有意
  気温(℃)               -0.170        15   -0.265        15  －   非有意
  気圧(hPa)             +0.330        15   +0.342        15  －   非有意
  波高(m)               -0.180        15   -0.151        15  －   非有意
  波周期(s)              +0.235        15   +0.258        15  －   非有意
  うねり高(m)             -0.186        15   -0.147        15  －   非有意
  水温(℃)               -0.065        15   -0.171        15  －   非有意
  海流速(km/h)           -0.437        15   -0.457        15  －   非有意
  潮差(cm)              -0.121        15   -0.216        15  －   非有意
  月齢(日)               -0.154        15   -0.055        15  －   非有意
  満潮1水位(cm)           -0.181        15   -0.296        15  －   非有意
  干潮1水位(cm)           +0.371        15   +0.428        15  －   非有意

=== カサゴ × 村松釣具店  (日次n=38, 週次n=38) ===
  風速(m/s)             +0.145        38   +0.145        38  －   非有意
  風向(度)               -0.079        38   -0.079        38  －   非有意
  気温(℃)               -0.363*       38   -0.363*       38  ★★★ 堅牢
  気圧(hPa)             +0.418**      38   +0.418**      38  ★★★ 堅牢
  波高(m)               -0.077        38   -0.077        38  －   非有意
  波周期(s)              +0.070        38   +0.070        38  －   非有意
  うねり高(m)             +0.015        38   +0.015        38  －   非有意
  水温(℃)               -0.396**      38   -0.396**      38  ★★★ 堅牢
  海流速(km/h)           -0.009        38   -0.009        38  －   非有意
  潮差(cm)              -0.187        38   -0.187        38  －   非有意
  月齢(日)               +0.027        38   +0.027        38  －   非有意
  満潮1水位(cm)           -0.252        38   -0.252        38  －   非有意
  干潮1水位(cm)           +0.273        38   +0.273        38  －   非有意

=== カツオ × たいぞう丸  (日次n=85, 週次n=33) ===
  風速(m/s)             -0.217*       85   -0.316        33  △   週次で消滅（疑似反復の疑い）
  風向(度)               +0.090        85   +0.032        33  －   非有意
  気温(℃)               -0.089        85   -0.093        33  －   非有意
  気圧(hPa)             +0.036        85   -0.172        33  －   非有意
  波高(m)               -0.066        85   -0.062        33  －   非有意
  波周期(s)              +0.326**      85   +0.374*       33  ★★★ 堅牢
  うねり高(m)             -0.014        85   +0.074        33  －   非有意
  水温(℃)               -0.099        85   -0.130        33  －   非有意
  海流速(km/h)           -0.064        85   -0.211        33  －   非有意
  潮差(cm)              +0.216*       85   +0.287        33  △   週次で消滅（疑似反復の疑い）
  月齢(日)               -0.022        85   +0.044        33  －   非有意
  満潮1水位(cm)           +0.193        85   -0.017        33  －   非有意
  干潮1水位(cm)           -0.116        85   -0.184        33  －   非有意

=== カツオ × ちがさき丸  (日次n=61, 週次n=25) ===
  風速(m/s)             +0.024        61   +0.350        25  －   非有意
  風向(度)               -0.095        61   -0.473*       25  ◇   週次のみ有意
  気温(℃)               -0.228        61   -0.420*       25  ◇   週次のみ有意
  気圧(hPa)             +0.040        61   +0.066        25  －   非有意
  波高(m)               -0.020        61   -0.036        25  －   非有意
  波周期(s)              -0.177        61   -0.246        25  －   非有意
  うねり高(m)             -0.072        61   -0.098        25  －   非有意
  水温(℃)               -0.178        61   -0.367        25  －   非有意
  海流速(km/h)           -0.048        61   -0.354        25  －   非有意
  潮差(cm)              +0.049        61   +0.062        25  －   非有意
  月齢(日)               +0.117        61   +0.155        25  －   非有意
  満潮1水位(cm)           +0.074        61   +0.077        25  －   非有意
  干潮1水位(cm)           +0.195        61   +0.567***     25  ◇   週次のみ有意

=== カツオ × 増福丸  (日次n=38, 週次n=20) ===
  風速(m/s)             -0.270        38   -0.050        20  －   非有意
  風向(度)               +0.164        38   +0.173        20  －   非有意
  気温(℃)               +0.240        38   +0.299        20  －   非有意
  気圧(hPa)             -0.251        38   -0.330        20  －   非有意
  波高(m)               +0.258        38   +0.354        20  －   非有意
  波周期(s)              +0.219        38   +0.216        20  －   非有意
  うねり高(m)             +0.365*       38   +0.429*       20  ★★  やや堅牢
  水温(℃)               +0.287        38   +0.358        20  －   非有意
  海流速(km/h)           +0.078        38   +0.004        20  －   非有意
  潮差(cm)              +0.204        38   +0.239        20  －   非有意
  月齢(日)               +0.148        38   +0.232        20  －   非有意
  満潮1水位(cm)           +0.057        38   +0.100        20  －   非有意
  干潮1水位(cm)           -0.364*       38   -0.392        20  △   週次で消滅（疑似反復の疑い）

=== カツオ × 平安丸  (日次n=93, 週次n=37) ===
  風速(m/s)             +0.180        93   +0.233        37  －   非有意
  風向(度)               -0.122        93   -0.126        37  －   非有意
  気温(℃)               -0.190        93   -0.381*       37  ◇   週次のみ有意
  気圧(hPa)             +0.063        93   +0.124        37  －   非有意
  波高(m)               +0.043        93   +0.170        37  －   非有意
  波周期(s)              -0.016        93   +0.085        37  －   非有意
  うねり高(m)             -0.055        93   +0.038        37  －   非有意
  水温(℃)               -0.165        93   -0.293        37  －   非有意
  海流速(km/h)           -0.067        93   -0.038        37  －   非有意
  潮差(cm)              +0.013        93   -0.238        37  －   非有意
  月齢(日)               -0.018        93   -0.018        37  －   非有意
  満潮1水位(cm)           +0.057        93   -0.103        37  －   非有意
  干潮1水位(cm)           +0.094        93   +0.216        37  －   非有意

=== カツオ × 庄治郎丸  (日次n=60, 週次n=28) ===
  風速(m/s)             -0.163        60   -0.173        28  －   非有意
  風向(度)               -0.056        60   +0.108        28  －   非有意
  気温(℃)               -0.087        60   -0.064        28  －   非有意
  気圧(hPa)             +0.011        60   -0.123        28  －   非有意
  波高(m)               -0.217        60   -0.219        28  －   非有意
  波周期(s)              +0.020        60   -0.077        28  －   非有意
  うねり高(m)             -0.219        60   -0.239        28  －   非有意
  水温(℃)               -0.224        60   -0.305        28  －   非有意
  海流速(km/h)           +0.053        60   +0.277        28  －   非有意
  潮差(cm)              +0.231        60   +0.279        28  －   非有意
  月齢(日)               +0.041        60   +0.083        28  －   非有意
  満潮1水位(cm)           +0.062        60   +0.137        28  －   非有意
  干潮1水位(cm)           -0.328**      60   -0.364*       28  ★★★ 堅牢

=== カツオ × 恒丸  (日次n=37, 週次n=20) ===
  風速(m/s)             -0.028        37   -0.125        20  －   非有意
  風向(度)               -0.163        37   -0.198        20  －   非有意
  気温(℃)               +0.043        37   +0.043        20  －   非有意
  気圧(hPa)             +0.179        37   +0.065        20  －   非有意
  波高(m)               -0.163        37   +0.091        20  －   非有意
  波周期(s)              +0.041        37   +0.233        20  －   非有意
  うねり高(m)             -0.180        37   +0.052        20  －   非有意
  水温(℃)               -0.038        37   -0.096        20  －   非有意
  海流速(km/h)           -0.085        37   -0.044        20  －   非有意
  潮差(cm)              -0.078        37   -0.184        20  －   非有意
  月齢(日)               -0.051        37   +0.184        20  －   非有意
  満潮1水位(cm)           -0.158        37   -0.169        20  －   非有意
  干潮1水位(cm)           -0.016        37   +0.087        20  －   非有意

=== カマス × 庄治郎丸  (日次n=56, 週次n=17) ===
  風速(m/s)             +0.022        56   +0.039        17  －   非有意
  風向(度)               +0.187        56   +0.339        17  －   非有意
  気温(℃)               +0.599***     56   +0.836***     17  ★   r差大
  気圧(hPa)             -0.194        56   -0.470*       17  ◇   週次のみ有意
  波高(m)               +0.374**      56   +0.701***     17  ★   r差大
  波周期(s)              +0.296*       56   +0.392        17  △   週次で消滅（疑似反復の疑い）
  うねり高(m)             +0.419***     56   +0.719***     17  ★   r差大
  水温(℃)               +0.628***     52   +0.880***     16  ★   r差大
  海流速(km/h)           +0.144        56   +0.289        17  －   非有意
  潮差(cm)              +0.277*       56   +0.019        17  △   週次で消滅（疑似反復の疑い）
  月齢(日)               -0.041        56   -0.223        17  －   非有意
  満潮1水位(cm)           +0.064        56   +0.010        17  －   非有意
  干潮1水位(cm)           -0.460***     56   -0.587**      17  ★   r差大

=== カマス × 村松釣具店  (日次n=121, 週次n=121) ===
  風速(m/s)             -0.009       121   -0.009       121  －   非有意
  風向(度)               +0.130       121   +0.130       121  －   非有意
  気温(℃)               +0.003       121   +0.003       121  －   非有意
  気圧(hPa)             +0.099       121   +0.099       121  －   非有意
  波高(m)               -0.087       121   -0.087       121  －   非有意
  波周期(s)              +0.045       121   +0.045       121  －   非有意
  うねり高(m)             -0.076       121   -0.076       121  －   非有意
  水温(℃)               +0.113       119   +0.113       119  －   非有意
  海流速(km/h)           +0.107       120   +0.107       120  －   非有意
  潮差(cm)              -0.026       121   -0.026       121  －   非有意
  月齢(日)               +0.095       121   +0.095       121  －   非有意
  満潮1水位(cm)           +0.059       121   +0.059       121  －   非有意
  干潮1水位(cm)           -0.191*      121   -0.191*      121  ★★★ 堅牢

=== カレイ × 林遊船  (日次n=67, 週次n=26) ===
  風速(m/s)             +0.020        67   +0.196        26  －   非有意
  風向(度)               -0.010        67   +0.144        26  －   非有意
  気温(℃)               -0.056        67   -0.206        26  －   非有意
  気圧(hPa)             +0.110        67   +0.312        26  －   非有意
  波高(m)               -0.052        67   -0.049        26  －   非有意
  波周期(s)              -0.023        67   -0.133        26  －   非有意
  うねり高(m)             -0.143        67   -0.202        26  －   非有意
  水温(℃)               -0.066        64   -0.229        23  －   非有意
  海流速(km/h)           +0.042        67   +0.003        26  －   非有意
  潮差(cm)              -0.012        67   -0.246        26  －   非有意
  月齢(日)               +0.075        67   +0.051        26  －   非有意
  満潮1水位(cm)           -0.144        67   -0.237        26  －   非有意
  干潮1水位(cm)           +0.175        67   +0.174        26  －   非有意

=== カワハギ × あまさけや丸  (日次n=135, 週次n=58) ===
  風速(m/s)             -0.145       135   -0.118        58  －   非有意
  風向(度)               +0.146       135   +0.184        58  －   非有意
  気温(℃)               -0.063       135   +0.039        58  －   非有意
  気圧(hPa)             -0.075       135   -0.011        58  －   非有意
  波高(m)               +0.190*      135   +0.109        58  △   週次で消滅（疑似反復の疑い）
  波周期(s)              +0.057       135   +0.015        58  －   非有意
  うねり高(m)             +0.199*      135   +0.022        58  △   週次で消滅（疑似反復の疑い）
  水温(℃)               -0.011       135   +0.117        58  －   非有意
  海流速(km/h)           -0.136       135   -0.099        58  －   非有意
  潮差(cm)              +0.051       135   +0.241        58  －   非有意
  月齢(日)               -0.014       135   +0.008        58  －   非有意
  満潮1水位(cm)           -0.096       135   -0.048        58  －   非有意
  干潮1水位(cm)           -0.044       135   -0.024        58  －   非有意

=== カワハギ × たいぞう丸  (日次n=89, 週次n=27) ===
  風速(m/s)             -0.071        89   +0.243        27  －   非有意
  風向(度)               -0.023        89   -0.034        27  －   非有意
  気温(℃)               +0.222*       89   +0.221        27  △   週次で消滅（疑似反復の疑い）
  気圧(hPa)             +0.238*       89   +0.178        27  △   週次で消滅（疑似反復の疑い）
  波高(m)               -0.183        89   -0.088        27  －   非有意
  波周期(s)              -0.069        89   -0.071        27  －   非有意
  うねり高(m)             -0.140        89   -0.076        27  －   非有意
  水温(℃)               +0.177        89   +0.175        27  －   非有意
  海流速(km/h)           -0.035        89   +0.088        27  －   非有意
  潮差(cm)              -0.118        89   -0.041        27  －   非有意
  月齢(日)               -0.042        89   -0.028        27  －   非有意
  満潮1水位(cm)           +0.123        89   +0.121        27  －   非有意
  干潮1水位(cm)           -0.050        89   -0.144        27  －   非有意

=== カワハギ × ちがさき丸  (日次n=39, 週次n=22) ===
  風速(m/s)             +0.017        39   -0.082        22  －   非有意
  風向(度)               +0.217        39   +0.258        22  －   非有意
  気温(℃)               +0.187        39   +0.384        22  －   非有意
  気圧(hPa)             -0.028        39   -0.227        22  －   非有意
  波高(m)               +0.018        39   +0.279        22  －   非有意
  波周期(s)              +0.070        39   +0.116        22  －   非有意
  うねり高(m)             +0.081        39   +0.522**      22  ◇   週次のみ有意
  水温(℃)               +0.060        39   +0.271        22  －   非有意
  海流速(km/h)           +0.033        39   +0.102        22  －   非有意
  潮差(cm)              -0.127        39   -0.119        22  －   非有意
  月齢(日)               +0.123        39   -0.092        22  －   非有意
  満潮1水位(cm)           -0.235        39   -0.201        22  －   非有意
  干潮1水位(cm)           +0.036        39   -0.102        22  －   非有意

=== カワハギ × 光進丸  (日次n=264, 週次n=67) ===
  風速(m/s)             -0.026       264   -0.027        67  －   非有意
  風向(度)               +0.082       264   +0.086        67  －   非有意
  気温(℃)               +0.128*      264   +0.241*       67  ★   r差大
  気圧(hPa)             -0.009       264   -0.086        67  －   非有意
  波高(m)               +0.170**     264   +0.338**      67  ★   r差大
  波周期(s)              +0.057       264   +0.071        67  －   非有意
  うねり高(m)             +0.142*      264   +0.291*       67  ★   r差大
  水温(℃)               +0.156*      258   +0.283*       64  ★   r差大
  海流速(km/h)           -0.018       264   +0.045        67  －   非有意
  潮差(cm)              +0.038       264   -0.011        67  －   非有意
  月齢(日)               +0.020       264   +0.101        67  －   非有意
  満潮1水位(cm)           -0.089       264   -0.135        67  －   非有意
  干潮1水位(cm)           -0.120       264   -0.190        67  －   非有意

=== カワハギ × 山下丸  (日次n=746, 週次n=156) ===
  風速(m/s)             -0.064       746   -0.132       156  －   非有意
  風向(度)               +0.011       746   +0.050       156  －   非有意
  気温(℃)               -0.076*      746   -0.097       156  －   非有意
  気圧(hPa)             +0.149***    746   +0.261***    156  ★   r差大
  波高(m)               -0.060       746   -0.192*      156  ◇   週次のみ有意
  波周期(s)              -0.031       746   -0.068       156  －   非有意
  うねり高(m)             -0.079*      746   -0.194*      156  ◇   週次のみ有意
  水温(℃)               +0.086*      738   +0.098       155  －   非有意
  海流速(km/h)           -0.128***    742   -0.234**     156  ★   r差大
  潮差(cm)              -0.080*      746   -0.145       156  －   非有意
  月齢(日)               +0.044       746   +0.111       156  －   非有意
  満潮1水位(cm)           -0.176***    746   -0.300***    156  ★   r差大
  干潮1水位(cm)           -0.064       746   -0.098       156  －   非有意

=== カワハギ × 山天丸  (日次n=320, 週次n=134) ===
  風速(m/s)             -0.100       320   -0.050       134  －   非有意
  風向(度)               +0.008       320   +0.017       134  －   非有意
  気温(℃)               -0.140*      320   -0.151       134  △   週次で消滅（疑似反復の疑い）
  気圧(hPa)             +0.065       320   +0.168*      134  ◇   週次のみ有意
  波高(m)               +0.036       320   -0.013       134  －   非有意
  波周期(s)              +0.043       320   -0.025       134  －   非有意
  うねり高(m)             +0.073       320   -0.012       134  －   非有意
  水温(℃)               -0.000       316   +0.002       132  －   非有意
  海流速(km/h)           -0.135*      318   -0.196*      133  ★★  やや堅牢
  潮差(cm)              -0.109       320   -0.156       134  －   非有意
  月齢(日)               -0.057       320   -0.000       134  －   非有意
  満潮1水位(cm)           -0.232***    320   -0.256**     134  ★★★ 堅牢
  干潮1水位(cm)           -0.058       320   -0.044       134  －   非有意

=== カワハギ × 岩崎レンタルボート(岩崎つり具店)  (日次n=96, 週次n=58) ===
  風速(m/s)             -0.123        85   -0.145        54  －   非有意
  風向(度)               -0.018        85   -0.085        54  －   非有意
  気温(℃)               +0.050        85   +0.118        54  －   非有意
  気圧(hPa)             +0.108        85   +0.092        54  －   非有意
  波高(m)               -0.123        85   -0.188        54  －   非有意
  波周期(s)              +0.012        84   +0.077        53  －   非有意
  うねり高(m)             -0.061        85   -0.094        54  －   非有意
  水温(℃)               +0.110        84   +0.178        53  －   非有意
  海流速(km/h)           +0.045        85   +0.213        54  －   非有意
  潮差(cm)              +0.038        85   +0.022        54  －   非有意
  月齢(日)               -0.202        85   -0.199        54  －   非有意
  満潮1水位(cm)           +0.123        85   +0.100        54  －   非有意
  干潮1水位(cm)           -0.111        85   -0.093        54  －   非有意

=== カワハギ × 巳之助丸  (日次n=96, 週次n=21) ===
  風速(m/s)             -0.182        96   -0.446*       21  ◇   週次のみ有意
  風向(度)               +0.081        96   +0.041        21  －   非有意
  気温(℃)               +0.036        96   +0.123        21  －   非有意
  気圧(hPa)             -0.042        96   +0.144        21  －   非有意
  波高(m)               -0.002        96   +0.018        21  －   非有意
  波周期(s)              -0.087        96   -0.214        21  －   非有意
  うねり高(m)             -0.009        96   -0.002        21  －   非有意
  水温(℃)               +0.579***     96   +0.788***     21  ★   r差大
  海流速(km/h)           -0.147        96   -0.316        21  －   非有意
  潮差(cm)              -0.076        96   -0.218        21  －   非有意
  月齢(日)               +0.092        96   +0.076        21  －   非有意
  満潮1水位(cm)           -0.437***     96   -0.535**      21  ★★  やや堅牢
  干潮1水位(cm)           -0.161        96   -0.176        21  －   非有意

=== カワハギ × 釣船 五郎丸  (日次n=262, 週次n=53) ===
  風速(m/s)             -0.146*      262   -0.013        53  △   週次で消滅（疑似反復の疑い）
  風向(度)               +0.081       262   +0.175        53  －   非有意
  気温(℃)               +0.115       262   +0.320*       53  ◇   週次のみ有意
  気圧(hPa)             -0.141*      262   -0.343**      53  ★   r差大
  波高(m)               +0.143*      262   +0.298*       53  ★   r差大
  波周期(s)              +0.199**     261   +0.246        53  △   週次で消滅（疑似反復の疑い）
  うねり高(m)             +0.227***    262   +0.304*       53  ★★  やや堅牢
  水温(℃)               +0.195**     261   +0.405**      52  ★   r差大
  海流速(km/h)           -0.073       262   +0.007        53  －   非有意
  潮差(cm)              -0.134*      262   -0.149        53  △   週次で消滅（疑似反復の疑い）
  月齢(日)               -0.024       262   -0.027        53  －   非有意
  満潮1水位(cm)           -0.107       262   -0.088        53  －   非有意
  干潮1水位(cm)           +0.012       262   -0.070        53  －   非有意

=== カワハギ × 須原屋  (日次n=133, 週次n=38) ===
  風速(m/s)             +0.021       133   +0.061        38  －   非有意
  風向(度)               -0.043       133   -0.279        38  －   非有意
  気温(℃)               +0.300***    133   +0.474**      38  ★   r差大
  気圧(hPa)             -0.242**     133   -0.151        38  △   週次で消滅（疑似反復の疑い）
  波高(m)               +0.279***    133   +0.311*       38  ★★★ 堅牢
  波周期(s)              +0.008       133   +0.110        38  －   非有意
  うねり高(m)             +0.268**     133   +0.282        38  △   週次で消滅（疑似反復の疑い）
  水温(℃)               +0.303***    130   +0.527***     37  ★   r差大
  海流速(km/h)           +0.188*      133   +0.274        38  △   週次で消滅（疑似反復の疑い）
  潮差(cm)              -0.168       133   -0.245        38  －   非有意
  月齢(日)               -0.180*      133   -0.284        38  △   週次で消滅（疑似反復の疑い）
  満潮1水位(cm)           -0.154       133   -0.240        38  －   非有意
  干潮1水位(cm)           -0.061       133   -0.213        38  －   非有意

=== カンパチ × 佐衛美丸  (日次n=31, 週次n=15) ===
  風速(m/s)             +0.077        31   +0.291        15  －   非有意
  風向(度)               -0.087        31   -0.231        15  －   非有意
  気温(℃)               -0.418*       31   -0.508*       15  ★★  やや堅牢
  気圧(hPa)             +0.539***     31   +0.801***     15  ★   r差大
  波高(m)               +0.231        31   +0.339        15  －   非有意
  波周期(s)              +0.212        31   +0.218        15  －   非有意
  うねり高(m)             +0.204        31   +0.419        15  －   非有意
  水温(℃)               -0.249        31   -0.399        15  －   非有意
  海流速(km/h)           -0.164        31   +0.016        15  －   非有意
  潮差(cm)              -0.310        31   -0.550*       15  ◇   週次のみ有意
  月齢(日)               +0.261        31   +0.107        15  －   非有意
  満潮1水位(cm)           -0.272        31   -0.020        15  －   非有意
  干潮1水位(cm)           +0.266        31   +0.601**      15  ◇   週次のみ有意

=== カンパチ × 庄治郎丸  (日次n=94, 週次n=31) ===
  風速(m/s)             +0.290**      94   +0.113        31  △   週次で消滅（疑似反復の疑い）
  風向(度)               -0.040        94   -0.058        31  －   非有意
  気温(℃)               -0.173        94   -0.149        31  －   非有意
  気圧(hPa)             +0.300**      94   +0.254        31  △   週次で消滅（疑似反復の疑い）
  波高(m)               -0.034        94   -0.103        31  －   非有意
  波周期(s)              -0.105        94   +0.021        31  －   非有意
  うねり高(m)             -0.026        94   -0.065        31  －   非有意
  水温(℃)               -0.023        94   -0.032        31  －   非有意
  海流速(km/h)           -0.062        94   +0.139        31  －   非有意
  潮差(cm)              +0.189        94   +0.179        31  －   非有意
  月齢(日)               -0.280**      94   -0.381*       31  ★   r差大
  満潮1水位(cm)           +0.184        94   +0.106        31  －   非有意
  干潮1水位(cm)           -0.011        94   -0.112        31  －   非有意

=== カンパチ × 龍正丸  (日次n=196, 週次n=76) ===
  風速(m/s)             -0.103       196   -0.155        76  －   非有意
  風向(度)               -0.066       196   -0.056        76  －   非有意
  気温(℃)               -0.091       196   -0.177        76  －   非有意
  気圧(hPa)             -0.075       196   +0.007        76  －   非有意
  波高(m)               -0.081       196   -0.127        76  －   非有意
  波周期(s)              -0.011       196   +0.003        76  －   非有意
  うねり高(m)             -0.028       196   -0.026        76  －   非有意
  水温(℃)               -0.146*      196   -0.289**      76  ★   r差大
  海流速(km/h)           +0.111       193   +0.100        76  －   非有意
  潮差(cm)              -0.050       196   -0.071        76  －   非有意
  月齢(日)               +0.070       196   -0.009        76  －   非有意
  満潮1水位(cm)           -0.015       196   -0.102        76  －   非有意
  干潮1水位(cm)           +0.109       196   +0.054        76  －   非有意

=== キハダマグロ × たいぞう丸  (日次n=50, 週次n=28) ===
  風速(m/s)             +0.005        50   -0.027        28  －   非有意
  風向(度)               -0.144        50   -0.170        28  －   非有意
  気温(℃)               -0.420**      50   -0.582***     28  ★   r差大
  気圧(hPa)             -0.108        50   -0.136        28  －   非有意
  波高(m)               -0.224        50   -0.321        28  －   非有意
  波周期(s)              -0.235        50   -0.410*       28  ◇   週次のみ有意
  うねり高(m)             -0.242        50   -0.382*       28  ◇   週次のみ有意
  水温(℃)               -0.403**      50   -0.554***     28  ★   r差大
  海流速(km/h)           +0.054        50   -0.071        28  －   非有意
  潮差(cm)              -0.038        50   -0.000        28  －   非有意
  月齢(日)               +0.109        50   +0.111        28  －   非有意
  満潮1水位(cm)           +0.128        50   +0.168        28  －   非有意
  干潮1水位(cm)           +0.266        50   +0.414*       28  ◇   週次のみ有意

=== キハダマグロ × ちがさき丸  (日次n=42, 週次n=21) ===
  風速(m/s)             -0.186        42   -0.158        21  －   非有意
  風向(度)               +0.469***     42   +0.145        21  △   週次で消滅（疑似反復の疑い）
  気温(℃)               +0.006        42   +0.122        21  －   非有意
  気圧(hPa)             -0.106        42   +0.022        21  －   非有意
  波高(m)               -0.191        42   -0.209        21  －   非有意
  波周期(s)              +0.086        42   +0.065        21  －   非有意
  うねり高(m)             -0.192        42   -0.174        21  －   非有意
  水温(℃)               +0.116        42   +0.129        21  －   非有意
  海流速(km/h)           -0.060        42   -0.167        21  －   非有意
  潮差(cm)              -0.155        42   -0.141        21  －   非有意
  月齢(日)               -0.048        42   -0.053        21  －   非有意
  満潮1水位(cm)           -0.086        42   -0.269        21  －   非有意
  干潮1水位(cm)           +0.020        42   -0.053        21  －   非有意

=== キハダマグロ × 平安丸  (日次n=42, 週次n=25) ===
  風速(m/s)             +0.108        42   +0.028        25  －   非有意
  風向(度)               -0.066        42   +0.063        25  －   非有意
  気温(℃)               -0.097        42   -0.111        25  －   非有意
  気圧(hPa)             +0.113        42   +0.044        25  －   非有意
  波高(m)               -0.021        42   +0.128        25  －   非有意
  波周期(s)              +0.009        42   +0.069        25  －   非有意
  うねり高(m)             -0.010        42   +0.142        25  －   非有意
  水温(℃)               -0.089        42   -0.117        25  －   非有意
  海流速(km/h)           -0.130        42   -0.128        25  －   非有意
  潮差(cm)              -0.110        42   -0.123        25  －   非有意
  月齢(日)               +0.119        42   +0.195        25  －   非有意
  満潮1水位(cm)           -0.212        42   -0.235        25  －   非有意
  干潮1水位(cm)           +0.122        42   +0.280        25  －   非有意

=== クロダイ × ふじや釣舟店  (日次n=2172, 週次n=157) ===
  風速(m/s)             -0.045*     2172   -0.190*      157  ◇   週次のみ有意
  風向(度)               +0.039      2172   +0.057       157  －   非有意
  気温(℃)               +0.196***   2172   +0.505***    157  ★   r差大
  気圧(hPa)             -0.028      2172   -0.181*      157  ◇   週次のみ有意
  波高(m)               -0.009      2172   +0.030       157  －   非有意
  波周期(s)              +0.089***   2167   +0.261***    157  ◇   週次のみ有意
  うねり高(m)             +0.000      2172   +0.059       157  －   非有意
  水温(℃)               +0.247***   2154   +0.645***    156  ★   r差大
  海流速(km/h)           +0.141***   2163   +0.411***    157  ★   r差大
  潮差(cm)              -0.045*     2172   -0.109       157  －   非有意
  月齢(日)               -0.004      2172   -0.008       157  －   非有意
  満潮1水位(cm)           +0.024      2172   +0.172*      157  ◇   週次のみ有意
  干潮1水位(cm)           -0.029      2172   -0.078       157  －   非有意

=== クロダイ × 山本釣船店  (日次n=3986, 週次n=157) ===
  風速(m/s)             -0.095***   3986   -0.350***    157  ◇   週次のみ有意
